Date,Rats,LinkNYC,RestaurantInspections,Business,Rent
2016-01,0.028294602605295274,0.0009962888241301154,0.08827118981792821,0.008966599417171038,0.8734713193354754
2016-02,0.26125730994152047,0.0017543859649122807,0.09137426900584796,0.0061403508771929825,0.6394736842105263
2016-03,0.2254944474820415,0.0025641509078225457,0.1185542713852071,0.006033296253700107,0.6473538339712287
2016-04,0.07190288880429725,0.007444063782091951,0.17510468214693567,0.007274880514317134,0.738273484752358
2016-05,0.07041079740634591,0.0019513384962497713,0.2135089537979958,0.006504461654165904,0.7076244486452425
2016-06,0.07886164923709926,0.0012000685753471626,0.16715240870906908,0.006857534716269501,0.745928338762215
2016-07,0.14346448171910026,0.004174074360361753,0.17438355105511325,0.0051016464404421424,0.6728762464249826
2016-08,0.16087144984074933,0.0006030794745670078,0.1895177248826822,0.006332334482953582,0.6426754113190479
2016-09,0.045027816411682894,0.0003477051460361613,0.1950625869262865,0.004520166898470098,0.7550417246175244
2016-10,0.07660011995544512,0.001370919372804387,0.1828463713477851,0.005312312569616999,0.7338702767543483
2016-11,0.1698090644556942,0.0020727867022760794,0.14605173994499143,0.005580579583050983,0.6764858293139874
2016-12,0.1066274314646126,0.0027695436744055216,0.1495553584178982,0.006231473267412424,0.7348161931756713
2017-01,0.41977889005005226,0.00033001485066828007,0.11077498487431935,0.004070183158242121,0.465045927066718
2017-02,0.2733657296907464,0.00041210914023730616,0.14423819908305716,0.003434242835310885,0.5785497192506482
2017-03,0.11052055016837749,0.0006491662271270337,0.20448736154501562,0.0063293707144885785,0.6780135513449913
2017-04,0.09613280201515495,0.0013214130861189685,0.19788160964631551,0.008258831788243553,0.696405343464167
2017-05,0.08269839148063984,0.00445573229960344,0.1550594840261997,0.007842088847302054,0.749944303346255
2017-06,0.08316560496337642,0.004979976345112361,0.1977050609009607,0.0059759716141348325,0.7081733861764157
2017-07,0.12175105278621094,0.002193712662814612,0.21576730976398,0.004700812848888454,0.6555871119381059
2017-08,0.352076926176119,0.0009669491411611448,0.18425753078792925,0.00365291897771988,0.45904567491707066
2017-09,0.18603943061581793,0.0001522417599147446,0.1662480018269011,0.005176219837101317,0.6423841059602649
2017-10,0.07517619420516837,0.0023704205380008043,0.19640627314863807,0.007957840377574129,0.7180892717306187
2017-11,0.057688690090504355,0.0018393495391175302,0.2377777313295571,0.01688857304098823,0.6858056559998328
2017-12,0.07940199335548173,0.0026578073089701,0.22441860465116278,0.01910299003322259,0.6744186046511628
